id,title,genre_ids,poster_path
24615,"¡Aloha, Scooby-Doo! El misterio de la isla de Hanahuna","[9648, 10751, 16, 12, 35]",https://image.tmdb.org/t/p/original/kgr5HVQx3wKFbiZmtWwLkfSz3WV.jpg
14113,El capitán Zoom y los pequeños grandes héroes,"[10751, 35, 12, 28, 878]",https://image.tmdb.org/t/p/original/n0eSRSsKaPurwKGwEzqRJFHvexn.jpg
21316,Leroy y Stitch: La película,"[16, 35, 10751, 10770]",https://image.tmdb.org/t/p/original/r63YaA4PbFPhd5362B7DylxDbpW.jpg
441130,Wolfwalkers,"[16, 10751, 12, 14]",https://image.tmdb.org/t/p/original/nIWCrXAqxUuIDxMKAiTem5cKg67.jpg
22582,Tom y Jerry: la película,"[16, 35, 10751, 10402]",https://image.tmdb.org/t/p/original/kGLcVzZWL9ZlPy3jTYqtReD2Gik.jpg
38745,Los viajes de Gulliver,"[10751, 35, 12, 14]",https://image.tmdb.org/t/p/original/qty5QXxTyXWI4Rmn9m9348c8HSz.jpg
912781,Milk,"[18, 10751]",https://image.tmdb.org/t/p/original/xVeBlWKtZ4kQz1Dj3FTkv9L4VdW.jpg
157841,El extraordinario viaje de T.S. Spivet,"[12, 18, 10751]",https://image.tmdb.org/t/p/original/sMumv55oa7E67pe0AaSHidU84rk.jpg
41216,Ga'Hoole: La leyenda de los guardianes,"[16, 12, 10751, 14]",https://image.tmdb.org/t/p/original/dsOfwuOYnXUzOORTwYr9aKiKqtL.jpg
105965,Un chihuahua en Beverly Hills 3: ¡Que viva la fiesta!,"[35, 10751]",https://image.tmdb.org/t/p/original/mQEtAnfiMvBI9Sl2NZBTXzxoGB4.jpg
28118,El Grúfalo,"[16, 10751]",https://image.tmdb.org/t/p/original/7LLiYTe9Y9cGzMyLCTeXUsfHEQb.jpg
506576,ධර්මයුද්ධය,"[18, 53, 10751]",https://image.tmdb.org/t/p/original/s13nwQ82dMXcF5P4w41cYZNEvhp.jpg
10437,Los Teleñecos en Cuentos de Navidad,"[10402, 35, 10751, 14, 18]",https://image.tmdb.org/t/p/original/2uhkXuYx2V8epfkoS9CzoPsFNAH.jpg
26505,Arthur y la venganza de Maltazard,"[12, 14, 16, 10751]",https://image.tmdb.org/t/p/original/x8xJdxTsJOJ1pOQVplZarOng0GO.jpg
979296,Sonic Drone Home,"[16, 28, 10751, 35, 878]",https://image.tmdb.org/t/p/original/xcprqAxV7c3pXlRO7svpMvOUT6g.jpg
264419,Un gallo con muchos huevos,"[16, 12, 35, 10751]",https://image.tmdb.org/t/p/original/eEqfi9fbsqHMJd78g4tawtIhc8n.jpg
50321,Marte necesita madres,"[12, 16, 10751]",https://image.tmdb.org/t/p/original/xbUoWCdb3v0bAak7XQTc1dmTXtM.jpg
27850,Halloweentown: ¡Qué familia la mía!,"[12, 35, 10751, 14, 10770]",https://image.tmdb.org/t/p/original/uMWFPTmdSI3jU56O5eCjxRQFjSO.jpg
13704,Papá Cadillac,"[35, 10751]",https://image.tmdb.org/t/p/original/drXj3JQfrRcPgQT3XfLmf8JQCYY.jpg
38057,El secreto de la calabaza mágica,"[18, 10751, 14]",https://image.tmdb.org/t/p/original/ubp2WXUMFaEUBdZTEg0aRgSvZDG.jpg
115223,Pokémon Negro - Victini y Reshiram,"[16, 10751, 12, 18, 14]",https://image.tmdb.org/t/p/original/aoxL0o7EISponMR0GWOLMGC6aBu.jpg
15403,Ben 10: El secreto del Omnitrix,"[16, 878, 10751]",https://image.tmdb.org/t/p/original/vPND6Qff1KVYAtjaQuZtij8wtAj.jpg
9994,"Basil, el ratón superdetective","[16, 10751, 12, 9648]",https://image.tmdb.org/t/p/original/osNTFX6TRPCXbujQJWyXc912DgE.jpg
11260,Atrapado en un pirado,"[35, 878, 12, 10751]",https://image.tmdb.org/t/p/original/qy4QtIHdi3ggw9E3zMrJTMdwiL0.jpg
926946,El colegio de los animales mágicos 2: El origen,"[10751, 12, 14]",https://image.tmdb.org/t/p/original/1JDimECaoNDvW12wNY2FIuTPUhp.jpg
2309,Corazón de tinta,"[12, 10751, 14]",https://image.tmdb.org/t/p/original/hMGNlzmgjFrPU4XIlkE0uDx7CU7.jpg
11335,Popeye,"[28, 12, 35, 10751]",https://image.tmdb.org/t/p/original/c5OROdlmDIRtPVp0dtGAAJ5i2l8.jpg
975490,Snoopy presenta: El cole de Lucy,"[10751, 16, 35]",https://image.tmdb.org/t/p/original/58SO5RBy6vnK0U6Nb2A6UqgaVr6.jpg
16808,Pokémon Ranger y el Templo del Mar,"[10751, 16, 28, 12, 14, 878]",https://image.tmdb.org/t/p/original/qE0zfocmuvtaFERg2q8IOypdTh5.jpg
315465,El niño y la bestia,"[28, 12, 16, 18, 10751, 14]",https://image.tmdb.org/t/p/original/eeH3tGP4VbQ3VhONuxt6jpPge2I.jpg
15947,Los tres caballeros,"[16, 10751, 10402]",https://image.tmdb.org/t/p/original/fyNuGVAoBpyAx9mGNOq7okE5HKW.jpg
14609,Ultimate Avengers,"[28, 16, 10751, 12, 878]",https://image.tmdb.org/t/p/original/zyMZ2boSccbaUjOkl6AdzLb6KKd.jpg
16460,Garfield en la vida real,"[16, 12, 35, 10751]",https://image.tmdb.org/t/p/original/cRlJEevXbt183BYBhUw3cvldp7C.jpg
446894,Smallfoot,"[10751, 16, 12, 14, 35]",https://image.tmdb.org/t/p/original/8DIRqjOa2vjpLt8Ek8XIzjYggYM.jpg
40724,Ana de las tejas verdes: La continuación,"[10751, 18, 10749]",https://image.tmdb.org/t/p/original/4PIwGZt80dIh7kf2fyBQxk5AKMO.jpg
16340,Rugrats en París: La película,"[10751, 16, 12, 35]",https://image.tmdb.org/t/p/original/i0cJBn2qZsztorBpzRNf5ohTWfT.jpg
12610,Osmosis Jones,"[12, 16, 28, 35, 10751]",https://image.tmdb.org/t/p/original/2sLBDwbxBpHyeiEGnaDwdRPc4gX.jpg
9981,Un entrenador genial,"[10751, 35]",https://image.tmdb.org/t/p/original/z5p4v10ZykmDeiQOBgU2wE31zA5.jpg
18885,3 ninjas contraatacan,"[10751, 12, 28, 35]",https://image.tmdb.org/t/p/original/4kIVvJJpzc4BNms8wBzB9GPvfdE.jpg
15138,Chicos monsters,"[12, 14, 35, 10751]",https://image.tmdb.org/t/p/original/wQZUdB86E5acfx7Cnq0pYAiLJlf.jpg
1010823,Obra maestra,"[16, 10751, 878, 35]",https://image.tmdb.org/t/p/original/gFuti8UisEutgcKw6xv5G44gyF3.jpg
654028,Crónicas de Navidad 2,"[10751, 14, 12, 35]",https://image.tmdb.org/t/p/original/3LHAGdZxlEa8N4FDAlOkSX1Bw6R.jpg
42949,Arthur y la guerra de los mundos,"[16, 12, 14, 10751]",https://image.tmdb.org/t/p/original/y2FwChmqk1twjhslQNtgBA3Oik6.jpg
628964,Kanna y los dioses de octubre,"[16, 18, 14, 10751]",https://image.tmdb.org/t/p/original/A4ThopqezrxVwDorOVCIG4W5BRk.jpg
30144,Kika superbruja y el libro de hechizos,"[14, 10751, 35]",https://image.tmdb.org/t/p/original/4C3Cmlahzi3NpehLa0AXJwOv34V.jpg
13836,La montaña embrujada,"[12, 10751, 14, 878, 53, 28]",https://image.tmdb.org/t/p/original/fta3pl47CEZ5mqXClD3XwX3fQhC.jpg
1327821,Los Increíbles 3,"[28, 12, 16, 10751]",https://image.tmdb.org/t/p/original/4m0Vc2hqoPekE3ch3hbqH9qlHnI.jpg
1001884,Menuda Nochebuena,"[14, 10751, 35]",https://image.tmdb.org/t/p/original/5JuHZ6Lsniu1FnIe044ftG5Es9N.jpg
21385,"Mickey, Donald y Goofy: Los tres mosqueteros","[12, 16, 35, 10751]",https://image.tmdb.org/t/p/original/5Ksryc9HHjSikRJNaX4LvBThROS.jpg
13155,"Oz, un mundo fantástico","[12, 10751, 14]",https://image.tmdb.org/t/p/original/lWkSiJz7And3VgnCa6DOczgle0D.jpg
140870,Minúsculos: El valle de las hormigas perdidas,"[16, 12, 10751]",https://image.tmdb.org/t/p/original/wISdgPE7KZ4xXdciDXr7K4sbx1E.jpg
715385,No se admiten perros ni italianos,"[16, 18, 10751, 36]",https://image.tmdb.org/t/p/original/ylXe7RDkvX7xbE930BE5HQ6EOLv.jpg
1058732,Los Simpson y los Bocelli en “Feliz Navidad”,"[16, 10751, 35]",https://image.tmdb.org/t/p/original/wF6oobZdG73yQN9Scwjn5PTn4FP.jpg
13378,Mickey: La mejor Navidad,"[16, 10751]",https://image.tmdb.org/t/p/original/5mrTyw3eE1lU9PEzlY7HcWi7uSv.jpg
20455,Digimon: La película,"[14, 16, 878, 10751]",https://image.tmdb.org/t/p/original/bbYOMqXoRrBmYChPyAoqX2va2Xf.jpg
18282,Un verano loco,"[35, 10749, 10751]",https://image.tmdb.org/t/p/original/bEQEIkke2ZMzNVKexL7rOXd4wOe.jpg
9612,Los caraconos,"[35, 878, 10751]",https://image.tmdb.org/t/p/original/5zsVoSPQGFyxGiSD4Tmsqul54A.jpg
484510,Trolls: Días de fiesta,"[12, 16, 10751, 14]",https://image.tmdb.org/t/p/original/pKBwIG7iNvxbNRv4OQYts0G82cV.jpg
9607,Super Mario Bros,"[12, 14, 35, 10751]",https://image.tmdb.org/t/p/original/oU2oB6NWnMJBkHwzRXQYgLAnJ8v.jpg
360404,"Monster High: Monstruo York, Monstruo York","[16, 10751, 10402]",https://image.tmdb.org/t/p/original/q3O9hI5PrGmWdyMsnOEVaAUxzQJ.jpg
6499,Turbo Power Rangers,"[28, 12, 10751, 14, 878]",https://image.tmdb.org/t/p/original/zyiWwri234fFSJxb6okI9IRw71e.jpg
119321,Scooby-Doo Misterio en el circo,"[10751, 16, 35, 9648]",https://image.tmdb.org/t/p/original/gPw8CvOq1bRt7Rh5wNdkrgjQcNt.jpg
77459,Un monstruo en París,"[12, 16, 35, 10751, 14]",https://image.tmdb.org/t/p/original/eVEJypxPzc1Tox9BGVhgmrCaCbh.jpg
381719,Peter Rabbit,"[16, 12, 10751]",https://image.tmdb.org/t/p/original/bRDgMEikWMK3AJUJw0qqSJsWRAd.jpg
57737,Barbie: El secreto de las hadas,"[16, 10751, 14]",https://image.tmdb.org/t/p/original/gWLvz00qL5GXFsPqB3rl7ysYB5j.jpg
452910,Wu Kong,"[14, 28, 12, 10751]",https://image.tmdb.org/t/p/original/jCRqwIBce1ngdAwvwCeyQXig8II.jpg
776835,La elefanta del mago,"[16, 12, 10751, 14, 35]",https://image.tmdb.org/t/p/original/qsIlpIFNavxMZlE0o71LwvUXOTf.jpg
667257,Cosas imposibles,"[10751, 18]",https://image.tmdb.org/t/p/original/eaf7GQj0ieOwm08rrvjJQNbN0kN.jpg
437543,El rey mono 3,"[12, 14, 28, 10751]",https://image.tmdb.org/t/p/original/h83KpNYgbTmRMTfUqO0LUi3n8BD.jpg
17264,El corcel negro,"[10751, 12]",https://image.tmdb.org/t/p/original/tiRVhDoxVxPjAdYvSUXOd6ITpJY.jpg
10172,Una casa patas arriba,"[10751, 35]",https://image.tmdb.org/t/p/original/5O70oROEGcMa4ZMlThbMz6dtD69.jpg
39345,Casper y la mágica Wendy,"[10751, 14, 35, 10770]",https://image.tmdb.org/t/p/original/gWfgCUHkJ4lOHJXp6gdC0pnd9uB.jpg
560052,El dragón de papá,"[16, 12, 10751, 14, 35]",https://image.tmdb.org/t/p/original/vSpDSpgo2VADOWSykemgYAYezQP.jpg
811367,22 contra la Tierra,"[10751, 35, 14, 16]",https://image.tmdb.org/t/p/original/2ytgYjDokdpkdRhbgdCVeWC7vJj.jpg
13377,El Grinch: el cuento animado,"[16, 10751, 35]",https://image.tmdb.org/t/p/original/cnVPmEsFycmrv7g3fqruKtdr3t.jpg
18198,Barbie: Mariposa y sus amigas las hadas,"[16, 14, 10751]",https://image.tmdb.org/t/p/original/qMH3FpLDKbzFngxN1aVth3srgdO.jpg
17047,Superagente Cody Banks 2: Destino Londres,"[35, 28, 12, 10751, 10749]",https://image.tmdb.org/t/p/original/coilU4upFqm82U2yQqDFsmPgbKj.jpg
70338,Los padrinos mágicos - La película,"[10751, 14, 10770]",https://image.tmdb.org/t/p/original/5QK5lBNxntov4g6fDT1HyBtGK17.jpg
2274,Los seis signos de la luz,"[12, 18, 14, 10751, 53]",https://image.tmdb.org/t/p/original/rtxlwILUPl7qt4FmIMGoKKTOVCh.jpg
1093349,Barbie Skipper y su gran aventura como canguro,"[16, 10751]",https://image.tmdb.org/t/p/original/PeshC5r6QoCzXT9RWj7fhArEX8.jpg
1010819,El chiquitín,"[16, 10751, 35, 878]",https://image.tmdb.org/t/p/original/491QwLf3hcIFRu7RHfxIxC8Rscp.jpg
228203,McFarland,"[18, 10751]",https://image.tmdb.org/t/p/original/71bNxM4kKh2tSBwTgV4V8C0Bcaj.jpg
382190,Pokémon:  Volcanion y la maravilla mecánica,"[10751, 12, 16, 14, 878]",https://image.tmdb.org/t/p/original/nEy7xWwWf9ADxojMjywD0pbPfGL.jpg
638134,Mascotas unidas,"[16, 10751, 12, 35]",https://image.tmdb.org/t/p/original/aLu16Bk5uJD7XyeWLDgrlugWQV8.jpg
831827,Lejos del árbol,"[16, 10751]",https://image.tmdb.org/t/p/original/ebQ8RXIjKZoGnpZ7mFs7z2iklb6.jpg
11881,De ilusión también se vive,"[35, 18, 10751]",https://image.tmdb.org/t/p/original/uKIaTjEfy3znX39bgaoCwsX5cm1.jpg
843906,"¡Scooby-Doo! Conoce a Agallas, el perro cobarde","[16, 35, 9648, 10751, 14]",https://image.tmdb.org/t/p/original/g9cyiDTw5SQhbI7SRDjBUMr14kV.jpg
668742,Padre no hay más que uno 2: la llegada de la suegra,"[35, 10751]",https://image.tmdb.org/t/p/original/7MjODwcPV5tAEa1zlje9N4gReGS.jpg
145220,La gira de los Teleñecos,"[35, 12, 80, 10751]",https://image.tmdb.org/t/p/original/iMOk0PG1X4hJJdXbHq6nWnHgF2I.jpg
230222,Tarzán,"[16, 28, 12, 10751]",https://image.tmdb.org/t/p/original/jTeyM0SIz4OtAW71icTa0GNJS0C.jpg
2926,Los tres mosqueteros: Los diamantes de la reina,"[28, 12, 10749, 10751]",https://image.tmdb.org/t/p/original/cHAf36HKT29Ae5x8JGLhZRcn5ys.jpg
261985,Cenicienta,"[10751, 10770, 14, 10749]",https://image.tmdb.org/t/p/original/lT0JDya2muKFQVfODxdtVfqZmFq.jpg
13189,Un cuento de navidad,"[18, 14, 10770, 10751]",https://image.tmdb.org/t/p/original/uRTI1i5X7UfTjOu6hW4SWcwVas3.jpg
64328,Los Teleñecos,"[35, 10751, 10402]",https://image.tmdb.org/t/p/original/uzbt9lBtU2HKU532lMxy8FMgwYo.jpg
51170,Colegas en el bosque 3,"[12, 16, 10751, 35]",https://image.tmdb.org/t/p/original/dsyE1tkdMO5Pcncj4jxS1CqX8Af.jpg
168903,Barbie en La bailarina mágica,"[16, 10751]",https://image.tmdb.org/t/p/original/cL2SBmx7awgEjQgRXOaflqTVnbn.jpg
420814,Christopher Robin,"[12, 35, 10751, 14]",https://image.tmdb.org/t/p/original/yFTnOaszS1xnnnx2jOTPwIsQIqk.jpg
10380,Fievel va al Oeste,"[16, 10751, 37, 12, 35]",https://image.tmdb.org/t/p/original/pLiYxPJteMeNpsuxnfnYfXrp3NL.jpg
1136423,மெய்யழகன்,"[10751, 18]",https://image.tmdb.org/t/p/original/4kfApFZAWrhHOg9n4G1yi4ww8Yj.jpg
295693,El bebé jefazo,"[16, 35, 10751]",https://image.tmdb.org/t/p/original/cl5GCE7kS5LETpa0B1YPym4mIG2.jpg
45682,Jackie Chan: Maestro en Kung Fu,"[28, 35, 10751]",https://image.tmdb.org/t/p/original/AtiLigiYP5E0tNuYOT8It1pFH2p.jpg
1024604,Frozen III,"[16, 10751, 14, 35, 12]",https://image.tmdb.org/t/p/original/8eUfD6fzNWWyuwUYxeSI3grxpy0.jpg
638597,El día del Sí,"[10751, 35]",https://image.tmdb.org/t/p/original/fSupXsU5tTga9WYxbULEamu6ZW.jpg
531,Wallace y Gromit: Los pantalones equivocados,"[16, 35, 10751]",https://image.tmdb.org/t/p/original/mV8SDTjkxrDxu0a0egvFz1lRPU7.jpg
34560,Halloweentown 3: Academia de brujas,"[12, 35, 10751, 14, 10770]",https://image.tmdb.org/t/p/original/bvaERDIkVtMhPBdQMlsoBleBNtP.jpg
570480,"Trasto, de la mansion a la calle","[16, 12, 10751, 35, 10402]",https://image.tmdb.org/t/p/original/kbeVZtX9HcsrkSyF0KrB4odkkiM.jpg
45752,Scooby Doo Un verano espeluznante,"[16, 35, 10751, 9648]",https://image.tmdb.org/t/p/original/odIvS781cBXRLkzlVis2jpQaxCz.jpg
946310,De Piraten van Hiernaast II: De Ninja's van de Overkant,"[10751, 28, 12]",https://image.tmdb.org/t/p/original/7AELgsqhyytLJnrYkl4nYkkJIwG.jpg
741074,Érase una vez un muñeco de nieve,"[16, 10751, 35, 14]",https://image.tmdb.org/t/p/original/yckfWcCTKEplBCilRdE4d43xowl.jpg
19336,"Galien, el monstruo de las galaxias ataca la Tierra","[28, 12, 10751, 878]",https://image.tmdb.org/t/p/original/zeq1UnYWZeTSJdmHIAkHG7Rdc9M.jpg
11521,El pequeño Tate,"[18, 10751]",https://image.tmdb.org/t/p/original/tdL1C3BBwS1Z0BleHoTEhIzSX8U.jpg
375107,"Al aire, patos","[16, 10751, 12, 35]",https://image.tmdb.org/t/p/original/96NP9cZh43GJYSmr4E3lqpQoSrB.jpg
114955,¡Voy a brillar!,"[10751, 10402, 10770]",https://image.tmdb.org/t/p/original/5BthoAVQRCVQv2cwCG8sQfvwNCF.jpg
1079810,The Long Game,"[18, 10751]",https://image.tmdb.org/t/p/original/eVWHzm6bL4ybAuRLqA10Qo7ACfN.jpg
263109,La oveja Shaun: La película,"[10751, 16, 35, 12]",https://image.tmdb.org/t/p/original/nlAKsbhOTw91dlAqpj1T4PCDJIk.jpg
47292,Pokémon: Giratina y el defensor de los cielos,"[10751, 12, 16, 14]",https://image.tmdb.org/t/p/original/4aClfJ4n7w6EybPzJcUV2DotD8x.jpg
13682,La película de Heffalump,"[10751, 16, 35, 14]",https://image.tmdb.org/t/p/original/AnQ80znxlhIobf3UBKq84VORJUg.jpg
462650,El gato con botas: Atrapado en un cuento épico,"[10751, 14, 16, 35, 12]",https://image.tmdb.org/t/p/original/9Li6f0TK0qYc523sC4IjZBQfiyT.jpg
20756,"Nimh, el ratoncito valiente (Nimh 2)","[16, 10751]",https://image.tmdb.org/t/p/original/vbdVwfDYXgrqy2epymPQ9zla6U7.jpg
9385,Las doce pruebas de Astérix,"[10751, 16, 35, 12]",https://image.tmdb.org/t/p/original/pkn8qppaXxAdF0PCNzQUuma4MT6.jpg
408355,El reino de los elfos,"[14, 16, 10751]",https://image.tmdb.org/t/p/original/An0GnDkgrblHGeJx8fXard1gizm.jpg
50359,Hop,"[16, 35, 10751]",https://image.tmdb.org/t/p/original/oY6BhCR0YmVlnkcWkn28D45UYXp.jpg
586954,Latte y la piedra mágica,"[16, 12, 10751, 35]",https://image.tmdb.org/t/p/original/5B36DEulWanKgXUEscrEEs2bTfP.jpg
6589,Superdog,"[10751, 28, 12, 35, 14, 878]",https://image.tmdb.org/t/p/original/tXo8IIVp1f8paW8dHwnVmP9z0SP.jpg
51052,Arthur Christmas: Operación regalo,"[18, 16, 10751, 35]",https://image.tmdb.org/t/p/original/xP70Ue7gqD9xrjj5ly55Mhx3HQ1.jpg
57718,El complot de Mega-Megamind,"[16, 28, 35, 10751]",https://image.tmdb.org/t/p/original/v1gbUeGh0TPfGK5VbqHZ9trVCjt.jpg
521034,El jardín secreto,"[10751, 14, 18]",https://image.tmdb.org/t/p/original/figneljeYCOBLAyyi1odZxz8h5g.jpg
413518,Pinocho,"[18, 10751, 14]",https://image.tmdb.org/t/p/original/6kKrB0HNe7hRFFpB3QCWEd1ilY8.jpg
150213,Pokémon:  Kyurem vs. el espadachín místico,"[10751, 16, 28, 12, 14, 878]",https://image.tmdb.org/t/p/original/vmORavGBn3SgyihusgcETgt0yyU.jpg
952217,El Rey Piolín,"[16, 35, 10751, 12, 14, 9648]",https://image.tmdb.org/t/p/original/yGKg4ZoN8hTyysnUAuDcwVOPJYj.jpg
13499,"Míos, tuyos y nuestros","[35, 10751, 10749]",https://image.tmdb.org/t/p/original/pjrZSAKsnA7IlCOsVEZkntsNXqO.jpg
70841,Doraemon y el pequeño dinosaurio,"[16, 12, 10751, 14, 878]",https://image.tmdb.org/t/p/original/bJKZKTAvxXe6EAkHeNdNleeSQNG.jpg
552524,Lilo y Stitch,"[10751, 878, 35]",https://image.tmdb.org/t/p/original/rdydTuzvRaK6WUlgpWid7fcAAJX.jpg
576920,Patines de Plata,"[10749, 12, 18, 10751]",https://image.tmdb.org/t/p/original/ntw87fFrLP8NB8iOp95sgBgcUDk.jpg
32790,El misterio de la dama gris,"[10751, 14, 18, 10770]",https://image.tmdb.org/t/p/original/nZVOeGCbhLzIfCOB7BCvIrE2TaY.jpg
11894,La pequeña pícara,"[35, 18, 10751, 10749]",https://image.tmdb.org/t/p/original/zeFb3guZohGWHiHZEC1kVH5YyqZ.jpg
20723,Un gato del FBI,"[10751, 35, 80]",https://image.tmdb.org/t/p/original/2paYRaGMy0LPL8vVPeoQJFFAdaZ.jpg
48308,Stellaluna,"[16, 10751]",https://image.tmdb.org/t/p/original/ciDWaXKiigyiIK2MI0QweibwEWH.jpg
116440,Maggie Simpson En El Día Más Largo De Maggie,"[16, 18, 10751, 35]",https://image.tmdb.org/t/p/original/iys8qSRuynNjBK4BR6CNj8U2XYz.jpg
850,Historias de Navidad,"[35, 10751]",https://image.tmdb.org/t/p/original/f3VITMLSmP3Ai65AvXT54RcF5Sw.jpg
413658,El portal del guerrero,"[28, 12, 35, 10751, 14]",https://image.tmdb.org/t/p/original/9cmOtEjmpwlyriZ2I5KVYraoRPv.jpg
11862,Vuelve el padre de la novia (Ahora también abuelo),"[35, 10751]",https://image.tmdb.org/t/p/original/xzyG2s3EfXOY5oAwqQgaUBOXNBO.jpg
50393,Kung Fu Panda: Las vacaciones,"[16, 10751, 10770, 35, 14]",https://image.tmdb.org/t/p/original/t026TzCUZfnWSmlMAs013TlmOw6.jpg
21481,Las gemelas hechizan dos veces,"[35, 18, 10751, 14, 10770]",https://image.tmdb.org/t/p/original/2siSQT5AgR6wQk210PWNmWEQWYa.jpg
15648,El hombre perfecto,"[35, 18, 10751, 10749]",https://image.tmdb.org/t/p/original/4gPtEAJten738rMVSfCRfSjHrjG.jpg
12837,La vida secreta de las abejas,"[10751, 12, 18]",https://image.tmdb.org/t/p/original/AvdCRfP9HRMc8hPfDsxtBkP6HtD.jpg
494407,La película Pokémon: El poder de todos,"[16, 10751, 12, 14]",https://image.tmdb.org/t/p/original/mU7ECN4U4e5pLk5XyLZzDw6HJyi.jpg
199753,Tom y Jerry: Una aventura colosal,"[16, 35, 10751, 14]",https://image.tmdb.org/t/p/original/sFCZvviaQFHTmUoishpvFBrs0j9.jpg
1118203,La Princesa Cisne: Ha nacido un cuento de hadas,"[10751, 16, 14]",https://image.tmdb.org/t/p/original/rPHUSeqb2HI4JKe9xMawxeMZHAb.jpg
332,Inspector Gadget,"[28, 12, 35, 10751]",https://image.tmdb.org/t/p/original/slxfKxGEucEkgLdnNADediXZB1I.jpg
17414,Mi colega Dunston,"[10751, 35, 12]",https://image.tmdb.org/t/p/original/A0OHtO9R6C4WMG1uVohuPLRxVyA.jpg
166747,Monster High: Viernes de patinaje terrorífico,"[16, 10751]",https://image.tmdb.org/t/p/original/zkZ2uB1KfYIcAn8dEL44WId9x7x.jpg
931404,Boonie Bears: Regreso a la tierra,"[16, 10751, 878, 12, 35]",https://image.tmdb.org/t/p/original/2FmnbZLX537c4p0pYENq5kk9bvE.jpg
1322488,Ceremonia de clausura de los Juegos Olímpicos de París 2024,"[99, 10751, 36]",https://image.tmdb.org/t/p/original/5Kb7DTk4cxo8rlr7bhcOPZFNzHW.jpg
400157,El parque mágico,"[35, 16, 12, 10751, 14]",https://image.tmdb.org/t/p/original/eW6JtZ5cyzfVe5s9DFDKaJay94b.jpg
11548,Nuestros maravillosos aliados,"[10751, 35, 14, 878]",https://image.tmdb.org/t/p/original/nqsjEyilkis7Z62uvchjxXfHktF.jpg
205081,Código: KND Los chicos del Barrio - Operación C.E.R.O.,"[16, 878, 10770, 12, 10751, 35, 14, 9648]",https://image.tmdb.org/t/p/original/fwgLVVHcDT2XtR3I9ozHN2CwC0v.jpg
923579,Guardianes del Museo,"[16, 35, 10751, 14]",https://image.tmdb.org/t/p/original/yCMFw4UnI2jACjKzoFqnheMUzrS.jpg
43959,Soul Surfer,"[10751, 18]",https://image.tmdb.org/t/p/original/tNTRi1Zpt5Bkq7HHB4cM7MRfAV5.jpg
961427,Noche de sustos,"[12, 10751, 27, 14, 9648]",https://image.tmdb.org/t/p/original/yeH3eff53E3p1kBxJ9MZFzZLYlu.jpg
22949,Dos canguros muy maduros,"[35, 10751]",https://image.tmdb.org/t/p/original/jCexRlvaPaGqIZvQKFV9KdcdseT.jpg
183,El campeón del videojuego,"[12, 35, 18, 10751]",https://image.tmdb.org/t/p/original/nfJhWQfrCNQayM9xzUjCGkmYWdD.jpg
4978,Fievel y el nuevo mundo,"[16, 35, 12, 18, 10751]",https://image.tmdb.org/t/p/original/jKADo2prqnosOMeh9ZEjRm8eUGI.jpg
11508,La familia Addams: La reunión,"[35, 27, 14, 10751, 10770]",https://image.tmdb.org/t/p/original/XtfNBKnLDpg1waJhDF5FAd5OEX.jpg
12920,Camino hacia la victoria,"[18, 10751]",https://image.tmdb.org/t/p/original/ArqYV6uVu5h5DqLdifKrveMJ8IB.jpg
172391,Khumba,"[16, 12, 10751]",https://image.tmdb.org/t/p/original/7RXXQxM4ZlmoiqQD053k8GFyegR.jpg
144616,La princesa Sofía: Érase una vez una princesa,"[16, 10751]",https://image.tmdb.org/t/p/original/3wzStuL7pfDZAwAhzv11pMhjF6V.jpg
19594,Bartok el magnífico,"[16, 35, 10751, 14, 10402]",https://image.tmdb.org/t/p/original/qCQm5rGdhm9BTFVB86U0zhopbBc.jpg
14140,Herbie en el Grand Prix de Montecarlo,"[10749, 35, 10751, 28, 12]",https://image.tmdb.org/t/p/original/qo6NA46sSatPmPFbrddPam7JyRh.jpg
12227,Colmillo blanco,"[28, 12, 18, 10751]",https://image.tmdb.org/t/p/original/srfGhmQhrgQa222JnQbWypYr6Ub.jpg
955659,Me Contro Te: Misión en la Jungla,"[10751, 14]",https://image.tmdb.org/t/p/original/9JM6zKAYYMus15HEv3havscbeVd.jpg
11888,Aventuras en Alaska,"[35, 10751, 12]",https://image.tmdb.org/t/p/original/mNniUPUr5Sve8fEyf6K5JrfnyyA.jpg
19042,Todos los perros van al cielo 2,"[10749, 16, 10751, 12, 14]",https://image.tmdb.org/t/p/original/hFsadSrksu8Kt4CJ2spNKsozRjx.jpg
20726,Pequeños Gigantes,"[35, 10751]",https://image.tmdb.org/t/p/original/sTpOfjsI17o2ZjehAwqzF2BVjCG.jpg
11854,Kuch Kuch Hota Hai,"[10749, 18, 35, 10751]",https://image.tmdb.org/t/p/original/wjTPPVRz4ZA1GgCNnvcBTBc9aEF.jpg
15489,La fiesta de la nieve,"[35, 10751, 12]",https://image.tmdb.org/t/p/original/myTnHKy178rrd1oUG3GkEvc641G.jpg
1059572,Shin Chan: El Superhéroe,"[16, 35, 28, 12, 10751, 14, 878]",https://image.tmdb.org/t/p/original/jkZVV8ETbNbGAx4cMP0JTTZfYR4.jpg
1232449,Young Hearts,"[18, 10751]",https://image.tmdb.org/t/p/original/iu4loAiSez0Eru74BQwxCuzuvMW.jpg
